POP,DENSITY,GEONAME,state,state,place
16972,1786.642788,"Beckley city, West Virginia",54,,5332
491,422.5084524,"Beech Bottom village, West Virginia",54,,5452
1910,926.5352042,"Belington town, West Virginia",54,,5788
1192,1727.323319,"Belle town, West Virginia",54,,5836
890,2180.728893,"Belmont city, West Virginia",54,,6004
1344,1035.764003,"Benwood city, West Virginia",54,,6340
1002,1367.690432,"Bethany town, West Virginia",54,,6844
2398,676.5696758,"Bethlehem village, West Virginia",54,,6940
679,1546.436896,"Beverly town, West Virginia",54,,6988
183,611.1731117,"Blacksville town, West Virginia",54,,8092
10191,1159.463207,"Bluefield city, West Virginia",54,,8524
1046,2414.827581,"Bolivar town, West Virginia",54,,8932
296,382.52983,"Bradshaw town, West Virginia",54,,9700
352,634.64543,"Bramwell town, West Virginia",54,,9796
106,275.0417794,"Brandonville town, West Virginia",54,,9844
8364,778.5361311,"Bridgeport city, West Virginia",54,,10180
87,1568.902787,"Bruceton Mills town, West Virginia",54,,10852
5612,1913.402223,"Buckhannon city, West Virginia",54,,11188
1250,892.9177709,"Buffalo town, West Virginia",54,,11284
496,469.2363726,"Burnsville town, West Virginia",54,,11716
267,565.3331339,"Cairo town, West Virginia",54,,12124
157,482.9387105,"Camden-on-Gauley town, West Virginia",54,,12436
891,1037.54348,"Cameron city, West Virginia",54,,12484
369,550.4426911,"Capon Bridge town, West Virginia",54,,13108
934,711.9414189,"Carpendale town, West Virginia",54,,13525
938,1308.773092,"Cedar Grove town, West Virginia",54,,13924
1376,899.0189482,"Ceredo city, West Virginia",54,,14308
1171,1782.387055,"Chapmanville town, West Virginia",54,,14524
49138,1559.891901,"Charleston city, West Virginia",54,,14600
5945,1017.75612,"Charles Town city, West Virginia",54,,14610
1480,3074.455752,"Chesapeake town, West Virginia",54,,15028
2474,2476.298475,"Chester city, West Virginia",54,,15076
16035,1647.885721,"Clarksburg city, West Virginia",54,,15628
464,831.8464549,"Clay town, West Virginia",54,,15676
546,1315.107192,"Clearview village, West Virginia",54,,15916
1173,813.5429986,"Clendenin town, West Virginia",54,,16012
498,791.4547526,"Cowen town, West Virginia",54,,18412
640,598.1541864,"Danville town, West Virginia",54,,20212
655,357.7305089,"Davis town, West Virginia",54,,20428
372,292.2237796,"Davy town, West Virginia",54,,20500
527,265.2143267,"Delbarton town, West Virginia",54,,20980
7543,2691.673894,"Dunbar city, West Virginia",54,,22564
287,501.7276391,"Durbin town, West Virginia",54,,22852
919,1908.178565,"East Bank town, West Virginia",54,,23092
1603,755.4695245,"Eleanor town, West Virginia",54,,24292
831,1757.980764,"Elizabeth town, West Virginia",54,,24364
224,869.7163125,"Elk Garden town, West Virginia",54,,24484
7187,1981.392964,"Elkins city, West Virginia",54,,24580
346,307.665529,"Ellenboro town, West Virginia",54,,24844
18622,2167.928074,"Fairmont city, West Virginia",54,,26452
411,1469.463266,"Fairview town, West Virginia",54,,26524
208,403.9443119,"Falling Spring town, West Virginia",54,,26692
374,900.3872503,"Farmington town, West Virginia",54,,26932
2852,513.6425523,"Fayetteville town, West Virginia",54,,27028
277,423.0514212,"Flatwoods town, West Virginia",54,,27868
312,1023.284174,"Flemington town, West Virginia",54,,27940
2838,1539.80543,"Follansbee city, West Virginia",54,,28204
671,801.0204477,"Fort Gay town, West Virginia",54,,28516
662,1177.592315,"Franklin town, West Virginia",54,,29044
129,1366.267628,"Friendly town, West Virginia",54,,29404
866,1030.049933,"Gary city, West Virginia",54,,30196
902,780.8354789,"Gassaway town, West Virginia",54,,30220
585,369.7027041,"Gauley Bridge town, West Virginia",54,,30364
412,416.0230742,"Gilbert town, West Virginia",54,,30772
870,1868.309451,"Glasgow town, West Virginia",54,,31324
1446,1701.5419,"Glen Dale city, West Virginia",54,,31492
1517,1521.83346,"Glenville town, West Virginia",54,,32044
5127,1397.110163,"Grafton city, West Virginia",54,,32716
538,1236.37204,"Grantsville town, West Virginia",54,,32884
611,1159.274457,"Grant Town town, West Virginia",54,,32908
2562,1974.920513,"Granville town, West Virginia",54,,32932
225,1858.86678,"Hambleton town, West Virginia",54,,34492
1114,1865.259383,"Hamlin town, West Virginia",54,,34516
336,352.2398273,"Handley town, West Virginia",54,,34756
142,439.1859844,"Harman town, West Virginia",54,,35092
291,543.7677045,"Harpers Ferry town, West Virginia",54,,35284
1750,1104.896818,"Harrisville town, West Virginia",54,,35428
592,478.4680563,"Hartford City town, West Virginia",54,,35500
320,2434.442349,"Hedgesville town, West Virginia",54,,36220
266,635.7464459,"Henderson town, West Virginia",54,,36436
265,775.3982019,"Hendricks town, West Virginia",54,,36460
247,687.8445109,"Hillsboro town, West Virginia",54,,37372
2469,1105.731811,"Hinton city, West Virginia",54,,37636
276,549.6232398,"Hundred town, West Virginia",54,,39340
48113,2966.41138,"Huntington city, West Virginia",54,,39460
6604,1764.022428,"Hurricane city, West Virginia",54,,39532
218,719.4374443,"Huttonsville town, West Virginia",54,,39628
267,337.1311548,"Iaeger town, West Virginia",54,,39652
404,1692.887516,"Jane Lew town, West Virginia",54,,40828
495,1577.91786,"Junior town, West Virginia",54,,42244
3055,2431.732743,"Kenova city, West Virginia",54,,43180
371,946.3095421,"Kermit town, West Virginia",54,,43300
5200,2632.672738,"Keyser city, West Virginia",54,,43492
243,750.6817606,"Keystone city, West Virginia",54,,43516
173,683.7286924,"Kimball town, West Virginia",54,,43780
2956,1216.815266,"Kingwood city, West Virginia",54,,44044
156,487.3031258,"Leon town, West Virginia",54,,46300
322,642.3794106,"Lester town, West Virginia",54,,46468
3921,1031.153172,"Lewisburg city, West Virginia",54,,46636
1600,1394.256806,"Logan city, West Virginia",54,,48148
474,488.1814542,"Lost Creek town, West Virginia",54,,48748
859,1706.732875,"Lumberport town, West Virginia",54,,49252
1350,1562.089282,"Mabscott town, West Virginia",54,,49492
1819,3186.850604,"McMechen city, West Virginia",54,,50260
2865,408.9562695,"Madison city, West Virginia",54,,50524
683,622.9451624,"Man town, West Virginia",54,,50932
2059,1884.118777,"Mannington city, West Virginia",54,,51100
1014,430.6225092,"Marlinton town, West Virginia",54,,51676
1429,1122.061817,"Marmet city, West Virginia",54,,51724
17687,2667.435629,"Martinsburg city, West Virginia",54,,52060
933,1596.214996,"Mason town, West Virginia",54,,52180
548,1970.603566,"Masontown town, West Virginia",54,,52228
454,821.3798597,"Matewan town, West Virginia",54,,52324
218,827.1436939,"Matoaka town, West Virginia",54,,52420
357,879.6258184,"Meadow Bridge town, West Virginia",54,,52780
787,2181.452178,"Middlebourne town, West Virginia",54,,53572
701,1535.465146,"Mill Creek town, West Virginia",54,,54100
2614,1710.107132,"Milton town, West Virginia",54,,54484
302,898.8652673,"Mitchell Heights town, West Virginia",54,,54892
1106,2266.205435,"Monongah town, West Virginia",54,,55276
1577,1005.418987,"Montgomery city, West Virginia",54,,55468
156,248.7970063,"Montrose town, West Virginia",54,,55540
2473,904.1352137,"Moorefield town, West Virginia",54,,55588
30855,3090.60788,"Morgantown city, West Virginia",54,,55756
8741,3007.385277,"Moundsville city, West Virginia",54,,56020
1350,1026.389412,"Mount Hope city, West Virginia",54,,56404
1439,783.4606308,"Mullens city, West Virginia",54,,57148
313,398.7207373,"Newburg town, West Virginia",54,,58300
1051,861.7285898,"New Cumberland city, West Virginia",54,,58372
1514,1375.556742,"New Haven town, West Virginia",54,,58564
5181,1938.50007,"New Martinsville city, West Virginia",54,,58684
6686,1275.157726,"Nitro city, West Virginia",54,,59068
372,386.0679954,"Northfork town, West Virginia",54,,59428
820,1509.077858,"North Hills town, West Virginia",54,,59458
1570,1765.24367,"Nutter Fort town, West Virginia",54,,59836
8544,888.9194059,"Oak Hill city, West Virginia",54,,60028
119,284.8429082,"Oakvale town, West Virginia",54,,60196
1280,991.0951814,"Oceana town, West Virginia",54,,60364
2487,2941.633225,"Paden City city, West Virginia",54,,61636
30601,2598.210984,"Parkersburg city, West Virginia",54,,62140
1423,1285.460096,"Parsons city, West Virginia",54,,62284
493,929.9201684,"Paw Paw town, West Virginia",54,,62332
162,540.1629534,"Pax town, West Virginia",54,,62356
1067,395.4305761,"Pennsboro city, West Virginia",54,,62764
2573,1590.964768,"Petersburg city, West Virginia",54,,62956
636,2009.785639,"Peterstown town, West Virginia",54,,63052
3533,1248.395424,"Philippi city, West Virginia",54,,63292
835,2190.039565,"Piedmont town, West Virginia",54,,63604
510,1448.702786,"Pine Grove town, West Virginia",54,,63892
619,806.285401,"Pineville town, West Virginia",54,,63940
3172,981.7448229,"Pleasant Valley city, West Virginia",54,,64228
989,1685.09193,"Poca town, West Virginia",54,,64516
4237,1766.69457,"Point Pleasant city, West Virginia",54,,64708
585,2042.687438,"Pratt town, West Virginia",54,,65356
5962,1978.079595,"Princeton city, West Virginia",54,,65692
142,584.4402217,"Pullman town, West Virginia",54,,65956
286,827.6229033,"Quinwood town, West Virginia",54,,66412
1468,1317.435271,"Rainelle town, West Virginia",54,,66652
5166,638.4507059,"Ranson corporation, West Virginia",54,,66988
3825,2104.799967,"Ravenswood city, West Virginia",54,,67108
596,918.343666,"Reedsville town, West Virginia",54,,67636
172,884.004064,"Reedy town, West Virginia",54,,67660
167,532.6082892,"Rhodell town, West Virginia",54,,67996
1955,1214.528242,"Richwood city, West Virginia",54,,68116
643,2215.092986,"Ridgeley town, West Virginia",54,,68260
3245,1022.252348,"Ripley city, West Virginia",54,,68596
934,1781.419843,"Rivesville town, West Virginia",54,,68908
1759,1831.237345,"Romney city, West Virginia",54,,70084
1736,1018.957942,"Ronceverte city, West Virginia",54,,70156
579,572.9733543,"Rowlesburg town, West Virginia",54,,70588
923,1202.702542,"Rupert town, West Virginia",54,,70828
10553,2919.336332,"St. Albans city, West Virginia",54,,71212
1837,1793.90521,"St. Marys city, West Virginia",54,,71356
1541,1151.716306,"Salem city, West Virginia",54,,71380
155,477.2729748,"Sand Fork town, West Virginia",54,,71620
1991,5302.707989,"Shepherdstown town, West Virginia",54,,73468
2161,1292.789796,"Shinnston city, West Virginia",54,,73636
1316,2506.23297,"Sistersville city, West Virginia",54,,74380
777,1546.525292,"Smithers city, West Virginia",54,,74740
157,537.1864474,"Smithfield town, West Virginia",54,,74788
1311,1877.641474,"Sophia town, West Virginia",54,,75172
12859,1629.817024,"South Charleston city, West Virginia",54,,75292
2158,1715.454949,"Spencer city, West Virginia",54,,75820
2024,4140.295446,"Star City town, West Virginia",54,,76516
1753,2060.898931,"Stonewood city, West Virginia",54,,77188
3434,765.3942359,"Summersville city, West Virginia",54,,77980
1033,1330.238231,"Sutton town, West Virginia",54,,78580
149,590.9773538,"Sylvester town, West Virginia",54,,78964
1491,1256.985981,"Terra Alta town, West Virginia",54,,79708
562,125.9975972,"Thomas city, West Virginia",54,,80020
5,53.04026574,"Thurmond town, West Virginia",54,,80284
761,1131.084801,"Triadelphia town, West Virginia",54,,80932
297,887.01799,"Tunnelton town, West Virginia",54,,81268
552,1235.8052,"Union town, West Virginia",54,,81940
365,667.604705,"Valley Grove village, West Virginia",54,,82732
10459,2711.771129,"Vienna city, West Virginia",54,,83500
751,842.9149289,"War city, West Virginia",54,,84484
272,838.2656027,"Wardensville town, West Virginia",54,,84580
1366,1862.11994,"Wayne town, West Virginia",54,,84940
18989,1051.750015,"Weirton city, West Virginia",54,,85156
1816,300.7956471,"Welch city, West Virginia",54,,85228
2657,2738.979408,"Wellsburg city, West Virginia",54,,85324
757,1417.842464,"West Hamlin town, West Virginia",54,,85804
1471,1347.452115,"West Liberty town, West Virginia",54,,85876
389,1152.413229,"West Logan town, West Virginia",54,,85900
616,1159.243904,"West Milford town, West Virginia",54,,85924
4044,2080.417841,"Weston city, West Virginia",54,,85972
4243,2823.317962,"Westover city, West Virginia",54,,85996
820,2276.221913,"West Union town, West Virginia",54,,86116
27375,1985.034588,"Wheeling city, West Virginia",54,,86452
658,625.2619533,"White Hall town, West Virginia",54,,86620
2420,1238.448098,"White Sulphur Springs city, West Virginia",54,,86812
466,1517.129802,"Whitesville town, West Virginia",54,,86836
2924,892.9213495,"Williamson city, West Virginia",54,,87508
2941,2246.648738,"Williamstown city, West Virginia",54,,87556
394,2756.921709,"Windsor Heights village, West Virginia",54,,87892
2357,978.8901461,"Winfield town, West Virginia",54,,87988
242,584.2817034,"Womelsdorf (Coalton) town, West Virginia",54,,88324
159,272.7316084,"Worthington town, West Virginia",54,,88708
2259,830.2141172,"Abbotsford city, Wisconsin",55,,100
1890,641.7732485,"Adams city, Wisconsin",55,,275
520,930.0387472,"Adell village, Wisconsin",55,,450
1011,795.5762935,"Albany village, Wisconsin",55,,750
3098,1264.407023,"Algoma city, Wisconsin",55,,1000
13896,3014.282036,"Allouez village, Wisconsin",55,,1150
721,138.0837773,"Alma city, Wisconsin",55,,1225
494,491.9703754,"Alma Center village, Wisconsin",55,,1300
656,574.4623445,"Almena village, Wisconsin",55,,1325
429,423.644875,"Almond village, Wisconsin",55,,1400
7489,1594.628639,"Altoona city, Wisconsin",55,,1550
2839,918.4086176,"Amery city, Wisconsin",55,,1725
1046,798.4691123,"Amherst village, Wisconsin",55,,1750
375,309.2831222,"Amherst Junction village, Wisconsin",55,,1800
245,117.3161209,"Aniwa village, Wisconsin",55,,2075
7864,1311.290081,"Antigo city, Wisconsin",55,,2250
74370,3037.5985,"Appleton city, Wisconsin",55,,2375
3057,965.6619083,"Arcadia city, Wisconsin",55,,2500
820,712.0397092,"Arena village, Wisconsin",55,,2550
839,1295.620191,"Argyle village, Wisconsin",55,,2650
808,786.2581906,"Arlington village, Wisconsin",55,,2800
320,371.2414474,"Arpin village, Wisconsin",55,,3025
7957,592.776032,"Ashland city, Wisconsin",55,,3225
17274,1393.59626,"Ashwaubenon village, Wisconsin",55,,3425
1092,443.9802394,"Athens village, Wisconsin",55,,3550
666,314.201046,"Auburndale village, Wisconsin",55,,3775
1520,687.9280475,"Augusta city, Wisconsin",55,,3825
619,267.9774292,"Avoca village, Wisconsin",55,,4025
369,480.6368751,"Bagley village, Wisconsin",55,,4250
3974,1282.554768,"Baldwin village, Wisconsin",55,,4400
980,451.6618411,"Balsam Lake village, Wisconsin",55,,4475
1483,1197.747485,"Bangor village, Wisconsin",55,,4550
12173,1643.747946,"Baraboo city, Wisconsin",55,,4625
1226,631.9016317,"Barneveld village, Wisconsin",55,,4775
3311,1150.403468,"Barron city, Wisconsin",55,,4875
484,827.6098736,"Bay City village, Wisconsin",55,,5325
475,552.2040236,"Bayfield city, Wisconsin",55,,5350
4398,1832.240373,"Bayside village, Wisconsin",55,,5450
433,469.6373206,"Bear Creek village, Wisconsin",55,,5575
16476,2300.274959,"Beaver Dam city, Wisconsin",55,,5900
2285,1059.566639,"Belgium village, Wisconsin",55,,6150
116,20.90085932,"Bell Center village, Wisconsin",55,,6225
2430,1531.842732,"Belleville village, Wisconsin",55,,6300
15524,1079.903445,"Bellevue village, Wisconsin",55,,6350
982,1192.39743,"Belmont village, Wisconsin",55,,6425
36757,2120.910906,"Beloit city, Wisconsin",55,,6500
955,1219.614181,"Benton village, Wisconsin",55,,6825
5395,933.1896332,"Berlin city, Wisconsin",55,,6925
1316,402.0837577,"Big Bend village, Wisconsin",55,,7200
61,128.2953169,"Big Falls village, Wisconsin",55,,7250
427,393.1271572,"Birchwood village, Wisconsin",55,,7550
795,359.3491528,"Birnamwood village, Wisconsin",55,,7600
792,170.4484443,"Biron village, Wisconsin",55,,7650
1317,1274.484191,"Black Creek village, Wisconsin",55,,7725
1415,1671.983049,"Black Earth village, Wisconsin",55,,7800
3550,861.0963851,"Black River Falls city, Wisconsin",55,,7900
1386,320.7142677,"Blair city, Wisconsin",55,,8075
